,./GCF_000006945.ffn,./GCF_000271905.ffn,./GCF_000335875.ffn,./GCF_000462995.ffn,./GCF_000487035.ffn,./GCF_000487215.ffn,./GCF_000623175.ffn,./GCF_000623635.ffn,./GCF_000624355.ffn,./GCF_000624555.ffn,./GCF_000624655.ffn,./GCF_000625015.ffn,./GCF_000625535.ffn,./GCF_000625735.ffn,./GCF_000626035.ffn,./GCF_000626075.ffn,./GCF_000626375.ffn,./GCF_000743055.ffn,./GCF_000831045.ffn,./GCF_001623585.ffn,./GCF_001623625.ffn,./GCF_001623725.ffn,./GCF_001652385.ffn,./GCF_001831715.ffn,./GCF_001831985.ffn,./GCF_002507745.ffn,./GCF_002761335.ffn,./GCF_002761455.ffn,./GCF_002761475.ffn,./GCF_002900325.ffn,./GCF_003067925.ffn,./GCF_003067985.ffn,./GCF_003325335.ffn,./GCF_003581245.ffn,./GCF_003717055.ffn,./GCF_003718095.ffn,./GCF_003719215.ffn,./GCF_003986655.ffn,./GCF_004324015.ffn,./GCF_004324275.ffn,./GCF_004919405.ffn,./GCF_005221485.ffn,./GCF_006741505.ffn,./GCF_006969245.ffn,./GCF_009664575.ffn,./GCF_009729935.ffn,./GCF_009884375.ffn,./GCF_015697785.ffn,./GCF_016025415.ffn,./GCF_016452045.ffn,./GCF_016454305.ffn,./GCF_016917395.ffn,./GCF_017372255.ffn,./GCF_019645915.ffn,./GCF_019670345.ffn,./GCF_019670385.ffn,./GCF_020715465.ffn,./GCF_021266265.ffn,./GCF_021497565.ffn,./GCF_021713115.ffn,./GCF_022226915.ffn,./GCF_022559445.ffn,./GCF_023379985.ffn,./GCF_024266125.ffn,./GCF_024266285.ffn,./GCF_024364925.ffn,./GCF_025426275.ffn,./GCF_026801955.ffn,./GCF_028551175.ffn,./GCF_028892685.ffn,./GCF_028892995.ffn,./GCF_029866625.ffn,./GCF_030122195.ffn,./GCF_030254725.ffn,./GCF_030505835.ffn,./GCF_031035935.ffn,./GCF_031038955.ffn,./GCF_031039735.ffn,./GCF_031039875.ffn,./GCF_032465795.ffn,./GCF_037779835.ffn,./GCF_037856515.ffn,./GCF_037888875.ffn,./GCF_037888925.ffn,./GCF_038381885.ffn,./GCF_039775395.ffn,./GCF_039778195.ffn,./GCF_039778255.ffn,./GCF_040895365.ffn,./GCF_041080895.ffn,./GCF_041117435.ffn,./GCF_041411285.ffn,./GCF_041927315.ffn,./GCF_041937595.ffn,./GCF_042185415.ffn,./GCF_042191485.ffn,./GCF_900205245.ffn,./GCF_900205295.ffn,./GCF_907163145.ffn,./GCF_907163195.ffn
./GCF_002507745.ffn,0.8869990680335508,0.8904939422180802,0.9165890027958994,0.9356943150046598,0.9601584342963654,0.9559645852749301,0.9161230195712954,0.9172879776328052,0.9170549860205033,0.9172879776328052,0.9172879776328052,0.9175209692451072,0.9175209692451072,0.9170549860205033,0.9175209692451072,0.9175209692451072,0.9175209692451072,0.8893289841565704,0.9161230195712954,0.907502329916123,0.9026095060577819,0.8900279589934762,0.8879310344827587,0.9119291705498602,0.9627213420316869,0.0,0.9631873252562908,0.961789375582479,0.9601584342963654,0.9007455731593662,0.9624883504193849,0.9578285181733458,0.9333643988816402,0.8865330848089469,0.9624883504193849,0.9624883504193849,0.9627213420316869,0.8888630009319665,0.8897949673811743,0.8900279589934762,0.8897949673811743,0.9384902143522833,0.9499068033550793,0.9482758620689655,0.8897949673811743,0.9629543336439889,0.891425908667288,0.8916589002795899,0.8897949673811743,0.8981826654240447,0.9939422180801492,0.9436160298229264,0.9165890027958994,0.961789375582479,0.8897949673811743,0.8897949673811743,0.9170549860205033,0.9471109040074557,0.9461789375582479,0.9095992544268406,0.9573625349487418,0.9450139794967382,0.9165890027958994,0.9170549860205033,0.9608574091332712,0.8902609506057781,0.9186859273066169,0.8942218080149115,0.8897949673811743,0.9007455731593662,0.9431500465983225,0.9165890027958994,0.9179869524697111,0.962022367194781,0.9575955265610439,0.9594594594594594,0.9061043802423113,0.945479962721342,0.9536346691519105,0.9163560111835974,0.9254426840633737,0.8886300093196645,0.8904939422180802,0.8907269338303822,0.8897949673811743,0.9058713886300093,0.9047064305684995,0.9068033550792172,0.9475768872320597,0.8869990680335508,0.9468779123951537,0.9168219944082013,0.9473438956197577,0.9270736253494875,0.8897949673811743,0.9622553588070829,0.9622553588070829,0.962022367194781,0.8902609506057781,0.8918918918918919
./GCF_002761335.ffn,0.9593380614657211,0.9598108747044918,0.9605200945626478,0.9692671394799054,0.8756501182033097,0.8600472813238771,0.9602836879432625,0.9609929078014184,0.9605200945626478,0.9612293144208038,0.9609929078014184,0.9614657210401891,0.9609929078014184,0.9609929078014184,0.9614657210401891,0.9607565011820332,0.9605200945626478,0.9600472813238771,0.9602836879432625,0.9569739952718677,0.9567375886524823,0.9591016548463357,0.956501182033097,0.9491725768321513,0.892434988179669,0.9626477541371158,0.0,0.5728132387706856,0.6432624113475177,0.9574468085106383,0.8919621749408984,0.8815602836879433,0.9605200945626478,0.9595744680851064,0.9718676122931442,0.9713947990543735,0.9721040189125295,0.9593380614657211,0.9600472813238771,0.9600472813238771,0.9595744680851064,0.9602836879432625,0.9562647754137116,0.9605200945626478,0.9598108747044918,0.8650118203309692,0.9593380614657211,0.9607565011820332,0.9600472813238771,0.9600472813238771,0.9938534278959811,0.9576832151300236,0.9605200945626478,0.9711583924349881,0.9600472813238771,0.9605200945626478,0.9588652482269504,0.9543735224586288,0.9600472813238771,0.9602836879432625,0.9687943262411347,0.9581560283687943,0.9605200945626478,0.9605200945626478,0.5742316784869976,0.9602836879432625,0.9631205673758865,0.9600472813238771,0.9602836879432625,0.9607565011820332,0.957919621749409,0.9607565011820332,0.9609929078014184,0.9713947990543735,0.8437352245862885,0.8541371158392435,0.956501182033097,0.9593380614657211,0.9541371158392435,0.9600472813238771,0.9598108747044918,0.9598108747044918,0.9593380614657211,0.9595744680851064,0.9600472813238771,0.9598108747044918,0.9591016548463357,0.9593380614657211,0.9548463356973995,0.9595744680851064,0.9541371158392435,0.9607565011820332,0.9605200945626478,0.9605200945626478,0.9595744680851064,0.9711583924349881,0.9716312056737588,0.9713947990543735,0.9602836879432625,0.9614657210401891
./GCF_002761455.ffn,0.9578146611341632,0.9610419548178885,0.9610419548178885,0.9698017519594283,0.8810511756569848,0.863992623328723,0.9608114338404795,0.9615029967727063,0.9608114338404795,0.9617335177501153,0.9615029967727063,0.9619640387275242,0.9615029967727063,0.9615029967727063,0.9619640387275242,0.9612724757952974,0.9612724757952974,0.9578146611341632,0.9608114338404795,0.9594283079760259,0.958736745043799,0.9578146611341632,0.9543568464730291,0.9430613185799908,0.859612724757953,0.9621945597049332,0.5834485938220378,0.0,0.5274319963116644,0.9594283079760259,0.8600737667127709,0.8831258644536653,0.9610419548178885,0.958736745043799,0.971184877823882,0.971184877823882,0.9714153988012909,0.9580451821115722,0.958967266021208,0.958967266021208,0.9585062240663901,0.9605809128630706,0.9564315352697096,0.9605809128630706,0.9582757030889811,0.8706777316735823,0.9580451821115722,0.9601198709082527,0.958736745043799,0.9580451821115722,0.9942369755647764,0.958967266021208,0.9612724757952974,0.9707238358690641,0.9585062240663901,0.958967266021208,0.9612724757952974,0.9555094513600738,0.9608114338404795,0.9596588289534348,0.9688796680497925,0.958967266021208,0.9612724757952974,0.9612724757952974,0.5882895343476257,0.958736745043799,0.9619640387275242,0.9585062240663901,0.9585062240663901,0.958967266021208,0.9566620562471185,0.9617335177501153,0.9617335177501153,0.9707238358690641,0.8457814661134163,0.8467035500230521,0.9585062240663901,0.9621945597049332,0.9557399723374828,0.9610419548178885,0.9617335177501153,0.958736745043799,0.9580451821115722,0.9582757030889811,0.9585062240663901,0.958967266021208,0.9582757030889811,0.958967266021208,0.9541263254956202,0.9580451821115722,0.9552789303826649,0.9612724757952974,0.9608114338404795,0.9626556016597511,0.9580451821115722,0.970954356846473,0.971184877823882,0.9704933148916551,0.9594283079760259,0.9601198709082527
./GCF_002761475.ffn,0.9621350364963503,0.9641879562043796,0.9641879562043796,0.9721715328467153,0.875,0.863594890510949,0.9637317518248175,0.9646441605839416,0.9637317518248175,0.9648722627737226,0.9644160583941606,0.9648722627737226,0.9644160583941606,0.9644160583941606,0.9648722627737226,0.9641879562043796,0.9641879562043796,0.9625912408759124,0.9637317518248175,0.9612226277372263,0.9609945255474452,0.9616788321167883,0.958941605839416,0.9514142335766423,0.8770529197080292,0.9609945255474452,0.6557937956204379,0.5323905109489051,0.0,0.9628193430656934,0.8772810218978102,0.8822992700729927,0.9619069343065694,0.9632755474452555,0.9728558394160584,0.9728558394160584,0.9730839416058394,0.9612226277372263,0.9609945255474452,0.9609945255474452,0.9621350364963503,0.9641879562043796,0.958029197080292,0.9596259124087592,0.9621350364963503,0.8679288321167883,0.9619069343065694,0.9625912408759124,0.9605383211678832,0.9596259124087592,0.9942974452554745,0.9635036496350365,0.9644160583941606,0.9723996350364964,0.9623631386861314,0.9619069343065694,0.9644160583941606,0.9578010948905109,0.9623631386861314,0.9621350364963503,0.9712591240875912,0.958713503649635,0.9644160583941606,0.9644160583941606,0.6576186131386861,0.9621350364963503,0.9646441605839416,0.9625912408759124,0.9603102189781022,0.9603102189781022,0.9600821167883211,0.9625912408759124,0.9646441605839416,0.9728558394160584,0.8556113138686131,0.8553832116788321,0.9605383211678832,0.958941605839416,0.9502737226277372,0.9641879562043796,0.9628193430656934,0.9623631386861314,0.9621350364963503,0.9623631386861314,0.9614507299270073,0.9593978102189781,0.958713503649635,0.9596259124087592,0.9591697080291971,0.9621350364963503,0.9575729927007299,0.9644160583941606,0.9591697080291971,0.9635036496350365,0.9616788321167883,0.9726277372262774,0.9728558394160584,0.9726277372262774,0.9612226277372263,0.9616788321167883
./GCF_002900325.ffn,0.893894351703636,0.9025840384175623,0.9112737251314886,0.9345986736793963,0.9581522981934598,0.9618111136519552,0.9103590212668649,0.9105876972330208,0.9110450491653327,0.9115024010976447,0.9112737251314886,0.9117310770638006,0.9115024010976447,0.9110450491653327,0.9119597530299566,0.9115024010976447,0.9105876972330208,0.8945803796021038,0.9103590212668649,0.9144751886576721,0.9135604847930483,0.8959524353990396,0.8959524353990396,0.909215641436085,0.9618111136519552,0.9025840384175623,0.9588383260919278,0.9597530299565515,0.962725817516579,0.0,0.9611250857534873,0.9563228904642123,0.9295678024239652,0.9021266864852504,0.9611250857534873,0.9604390578550195,0.9613537617196433,0.8961811113651955,0.8961811113651955,0.8957237594328836,0.8952664075005717,0.9359707294763321,0.9471758518179739,0.9492339355133775,0.8959524353990396,0.9647839012119827,0.8982391950605991,0.898925222959067,0.8959524353990396,0.9073862337068375,0.994969128744569,0.9453464440887263,0.9112737251314886,0.9602103818888634,0.8957237594328836,0.8961811113651955,0.9110450491653327,0.9464898239195061,0.946718499885662,0.8991538989252229,0.9554081865995884,0.946718499885662,0.9110450491653327,0.9115024010976447,0.9620397896181111,0.8968671392636633,0.920420763777727,0.8966384632975074,0.8968671392636633,0.9115024010976447,0.9423736565286989,0.9124171049622685,0.9105876972330208,0.9602103818888634,0.9608964097873314,0.9618111136519552,0.9133318088268922,0.9499199634118454,0.9492339355133775,0.9115024010976447,0.920192087811571,0.8970958152298193,0.8952664075005717,0.8952664075005717,0.8966384632975074,0.8888634804482048,0.8895495083466728,0.8920649439743883,0.9474045277841299,0.8945803796021038,0.9464898239195061,0.9115024010976447,0.9480905556825978,0.9222501715069746,0.8959524353990396,0.9604390578550195,0.9604390578550195,0.9604390578550195,0.8977818431282872,0.8973244911959753
./GCF_003067925.ffn,0.9634509137271569,0.966638334041649,0.9653633659158521,0.9734381640458989,0.8674033149171271,0.8773905652358691,0.9655758606034849,0.9664258393540162,0.9655758606034849,0.9664258393540162,0.9662133446663833,0.966638334041649,0.9662133446663833,0.9662133446663833,0.966638334041649,0.9660008499787506,0.9660008499787506,0.9636634084147896,0.9655758606034849,0.964300892477688,0.964300892477688,0.9636634084147896,0.9623884402889927,0.9451763705907352,0.08946026349341267,0.9657883552911177,0.9028899277518062,0.8710157246068848,0.8856778580535487,0.9638759031024224,0.0,0.884190395240119,0.9674883127921802,0.9645133871653209,0.9745006374840629,0.9742881427964301,0.9749256268593285,0.9636634084147896,0.9640883977900553,0.9640883977900553,0.9638759031024224,0.9651508712282193,0.9619634509137271,0.9617509562260943,0.9636634084147896,0.8555036124096898,0.9638759031024224,0.9645133871653209,0.9638759031024224,0.9668508287292817,0.9949001274968126,0.9617509562260943,0.9653633659158521,0.9738631534211645,0.9638759031024224,0.9640883977900553,0.9655758606034849,0.9600509987250319,0.9651508712282193,0.9638759031024224,0.9719507012324692,0.96217594560136,0.9653633659158521,0.9651508712282193,0.8869528261793456,0.9645133871653209,0.9655758606034849,0.9640883977900553,0.9647258818529537,0.9674883127921802,0.9655758606034849,0.9653633659158521,0.9655758606034849,0.9740756481087973,0.8729281767955801,0.873140671483213,0.964300892477688,0.9657883552911177,0.9636634084147896,0.9651508712282193,0.9657883552911177,0.9638759031024224,0.963238419039524,0.9634509137271569,0.9638759031024224,0.9640883977900553,0.9636634084147896,0.9647258818529537,0.9602634934126647,0.9636634084147896,0.9596260093497663,0.9653633659158521,0.96217594560136,0.9662133446663833,0.9638759031024224,0.9740756481087973,0.9742881427964301,0.9736506587335316,0.9647258818529537,0.9649383765405865
./GCF_003067985.ffn,0.9558423913043478,0.9553894927536232,0.9590126811594203,0.9685235507246377,0.8768115942028986,0.8786231884057971,0.9590126811594203,0.9599184782608695,0.9592391304347826,0.9594655797101449,0.9592391304347826,0.9599184782608695,0.9592391304347826,0.9594655797101449,0.9596920289855072,0.9590126811594203,0.9590126811594203,0.9558423913043478,0.9590126811594203,0.9553894927536232,0.9547101449275363,0.9556159420289855,0.9538043478260869,0.9438405797101449,0.8772644927536232,0.9590126811594203,0.8865489130434783,0.8851902173913043,0.8831521739130435,0.9567481884057971,0.8765851449275363,0.0,0.9617300724637681,0.9572010869565217,0.9719202898550725,0.9719202898550725,0.9719202898550725,0.957427536231884,0.9560688405797102,0.9560688405797102,0.9567481884057971,0.9617300724637681,0.9542572463768116,0.9567481884057971,0.9565217391304348,0.8865489130434783,0.9569746376811594,0.9569746376811594,0.9560688405797102,0.9576539855072463,0.9941123188405797,0.957427536231884,0.9590126811594203,0.9712409420289855,0.9567481884057971,0.9562952898550725,0.9590126811594203,0.9572010869565217,0.9565217391304348,0.9528985507246377,0.9694293478260869,0.9581068840579711,0.9590126811594203,0.9590126811594203,0.8845108695652174,0.9569746376811594,0.9608242753623188,0.9562952898550725,0.9567481884057971,0.9581068840579711,0.9601449275362319,0.9592391304347826,0.9599184782608695,0.9716938405797102,0.8842844202898551,0.8856431159420289,0.9556159420289855,0.9576539855072463,0.9583333333333334,0.958786231884058,0.9619565217391305,0.9560688405797102,0.9560688405797102,0.9558423913043478,0.9558423913043478,0.9585597826086957,0.9581068840579711,0.9594655797101449,0.954483695652174,0.9560688405797102,0.957427536231884,0.9590126811594203,0.957427536231884,0.963088768115942,0.9562952898550725,0.9714673913043478,0.9719202898550725,0.9714673913043478,0.9569746376811594,0.9572010869565217
./GCF_003325335.ffn,0.9306666666666666,0.9306666666666666,0.9364444444444444,0.9517777777777777,0.9633333333333334,0.9633333333333334,0.9362222222222222,0.936,0.9364444444444444,0.9364444444444444,0.9366666666666666,0.9368888888888889,0.9366666666666666,0.9362222222222222,0.9366666666666666,0.9366666666666666,0.9362222222222222,0.9311111111111111,0.9362222222222222,0.936,0.9353333333333333,0.9302222222222222,0.9282222222222222,0.9371111111111111,0.9662222222222222,0.9364444444444444,0.9628888888888889,0.9624444444444444,0.9628888888888889,0.9315555555555556,0.966,0.9624444444444444,0.0,0.9282222222222222,0.9617777777777777,0.9615555555555556,0.962,0.908,0.9315555555555556,0.9313333333333333,0.9297777777777778,0.9433333333333334,0.9524444444444444,0.9486666666666667,0.9313333333333333,0.9633333333333334,0.9306666666666666,0.9317777777777778,0.9282222222222222,0.9377777777777778,0.9946666666666667,0.95,0.936,0.9608888888888889,0.9311111111111111,0.9313333333333333,0.9362222222222222,0.9491111111111111,0.9493333333333334,0.9284444444444444,0.9593333333333334,0.9473333333333334,0.936,0.936,0.9633333333333334,0.9315555555555556,0.9375555555555556,0.9326666666666666,0.9313333333333333,0.9395555555555556,0.9473333333333334,0.936,0.9368888888888889,0.9608888888888889,0.964,0.9644444444444444,0.9353333333333333,0.9402222222222222,0.9415555555555556,0.9331111111111111,0.9348888888888889,0.9273333333333333,0.9297777777777778,0.9306666666666666,0.9311111111111111,0.9331111111111111,0.9331111111111111,0.9337777777777778,0.9511111111111111,0.9306666666666666,0.9486666666666667,0.9331111111111111,0.942,0.9364444444444444,0.9304444444444444,0.9613333333333334,0.9615555555555556,0.9613333333333334,0.9315555555555556,0.932
./GCF_003581245.ffn,0.9012828875842575,0.23005001087192867,0.9106327462491846,0.9332463579038921,0.9619482496194824,0.964340073929115,0.9104153076755817,0.9115025005435964,0.9110676233963905,0.9112850619699935,0.9115025005435964,0.9128071319852141,0.9121548162644053,0.9115025005435964,0.9115025005435964,0.9112850619699935,0.908458360513155,0.8960643618177865,0.9104153076755817,0.9106327462491846,0.9106327462491846,0.8991085018482279,0.8949771689497716,0.9119373776908023,0.964122635355512,0.8941074146553598,0.9628180039138943,0.9610784953250706,0.9649923896499238,0.9069362904979343,0.9636877582083061,0.958904109589041,0.9297673407262448,0.0,0.9621656881930855,0.9617308110458795,0.9623831267666884,0.8999782561426397,0.8956294846705806,0.8951946075233747,0.9004131332898456,0.943683409436834,0.9512937595129376,0.9519460752337464,0.8949771689497716,0.9649923896499238,0.9004131332898456,0.8997608175690367,0.8956294846705806,0.9121548162644053,0.994564035659926,0.9430310937160252,0.9099804305283757,0.9615133724722765,0.8951946075233747,0.8954120460969776,0.9095455533811698,0.9486844966297021,0.9460752337464666,0.9006305718634485,0.959121548162644,0.9493368123505109,0.9104153076755817,0.9108501848227876,0.964122635355512,0.8958469232441835,0.9202000434877147,0.9038921504674929,0.8956294846705806,0.9145466405740378,0.9425962165688193,0.9101978691019786,0.9097629919547727,0.9617308110458795,0.9623831267666884,0.964340073929115,0.9078060447923462,0.9499891280713199,0.9515111980865405,0.9095455533811698,0.9232441835181561,0.9043270276146989,0.8962818003913894,0.8964992389649924,0.8951946075233747,0.9108501848227876,0.9101978691019786,0.9108501848227876,0.9486844966297021,0.9010654490106544,0.948901935203305,0.9104153076755817,0.9497716894977168,0.9245488149597738,0.8945422918025657,0.9617308110458795,0.9612959338986736,0.9617308110458795,0.8964992389649924,0.8967166775385953
./GCF_003717055.ffn,0.9590988626421697,0.9615048118985127,0.9650043744531933,0.9735345581802275,0.9722222222222222,0.9726596675415573,0.9650043744531933,0.9652230971128609,0.9652230971128609,0.965660542432196,0.965660542432196,0.965660542432196,0.9654418197725284,0.9652230971128609,0.965660542432196,0.9652230971128609,0.9654418197725284,0.9610673665791776,0.9650043744531933,0.9621609798775154,0.9617235345581803,0.9588801399825022,0.9590988626421697,0.9597550306211724,0.973753280839895,0.9647856517935258,0.9739720034995626,0.9726596675415573,0.9739720034995626,0.962817147856518,0.973753280839895,0.9728783902012248,0.9623797025371829,0.9619422572178478,0.0,0.09645669291338582,0.009186351706036745,0.9588801399825022,0.9593175853018373,0.9593175853018373,0.9593175853018373,0.9562554680664916,0.9654418197725284,0.9658792650918635,0.9593175853018373,0.9735345581802275,0.9590988626421697,0.9599737532808399,0.9593175853018373,0.9623797025371829,0.9958442694663167,0.9650043744531933,0.9647856517935258,0.09033245844269466,0.9595363079615048,0.9593175853018373,0.9645669291338582,0.9650043744531933,0.9650043744531933,0.9625984251968503,0.9481627296587927,0.9636920384951881,0.9647856517935258,0.9647856517935258,0.9741907261592301,0.9590988626421697,0.9617235345581803,0.9593175853018373,0.9595363079615048,0.9630358705161854,0.9625984251968503,0.9643482064741907,0.9645669291338582,0.09011373578302712,0.9730971128608924,0.9741907261592301,0.9625984251968503,0.9676290463692039,0.9652230971128609,0.9647856517935258,0.9623797025371829,0.9595363079615048,0.9593175853018373,0.9593175853018373,0.9593175853018373,0.9593175853018373,0.9608486439195101,0.955161854768154,0.9663167104111986,0.9593175853018373,0.9647856517935258,0.9650043744531933,0.9647856517935258,0.963254593175853,0.9590988626421697,0.0894575678040245,0.1062992125984252,0.13385826771653545,0.9593175853018373,0.960411198600175
./GCF_003718095.ffn,0.9589519650655022,0.9611353711790394,0.9646288209606987,0.9733624454148472,0.9720524017467249,0.9729257641921397,0.9646288209606987,0.9648471615720524,0.9648471615720524,0.9652838427947599,0.9652838427947599,0.9652838427947599,0.9650655021834061,0.9648471615720524,0.9652838427947599,0.9648471615720524,0.9650655021834061,0.9609170305676856,0.9646288209606987,0.9609170305676856,0.9604803493449782,0.9587336244541484,0.9585152838427947,0.9589519650655022,0.9737991266375546,0.9648471615720524,0.9735807860262009,0.972707423580786,0.9740174672489083,0.9622270742358079,0.9735807860262009,0.9729257641921397,0.9622270742358079,0.9615720524017467,0.0980349344978166,0.0,0.09934497816593886,0.9587336244541484,0.9589519650655022,0.9585152838427947,0.9591703056768559,0.9554585152838428,0.9650655021834061,0.9652838427947599,0.9585152838427947,0.9735807860262009,0.9585152838427947,0.9591703056768559,0.9587336244541484,0.9620087336244542,0.9956331877729258,0.9648471615720524,0.964410480349345,0.08820960698689956,0.9587336244541484,0.9585152838427947,0.9641921397379912,0.9648471615720524,0.9648471615720524,0.9626637554585152,0.9475982532751092,0.9631004366812227,0.964410480349345,0.9639737991266376,0.9740174672489083,0.9585152838427947,0.9615720524017467,0.9589519650655022,0.9589519650655022,0.962882096069869,0.9622270742358079,0.9639737991266376,0.9641921397379912,0.08951965065502183,0.9729257641921397,0.9735807860262009,0.961353711790393,0.9676855895196507,0.9655021834061135,0.964410480349345,0.9615720524017467,0.9589519650655022,0.9589519650655022,0.9591703056768559,0.9589519650655022,0.9582969432314411,0.9600436681222707,0.9545851528384279,0.965938864628821,0.9591703056768559,0.9646288209606987,0.9646288209606987,0.9639737991266376,0.9624454148471616,0.9582969432314411,0.044323144104803494,0.023362445414847163,0.1331877729257642,0.9585152838427947,0.959825327510917
./GCF_003719215.ffn,0.9592462751971954,0.9616564417177914,0.9651621384750219,0.9737072743207712,0.971954425942156,0.9728308501314636,0.9651621384750219,0.9653812445223489,0.9653812445223489,0.9658194566170026,0.9658194566170026,0.9658194566170026,0.9656003505696757,0.9653812445223489,0.9658194566170026,0.9653812445223489,0.9656003505696757,0.9612182296231376,0.9651621384750219,0.9620946538124452,0.9616564417177914,0.9590271691498685,0.9592462751971954,0.9599035933391762,0.9741454864154251,0.964943032427695,0.9741454864154251,0.9728308501314636,0.9741454864154251,0.9629710780017529,0.9741454864154251,0.9728308501314636,0.9625328659070991,0.9620946538124452,0.007449605609114811,0.09618755477651184,0.0,0.9590271691498685,0.9594653812445223,0.9594653812445223,0.9594653812445223,0.9559596844872918,0.9653812445223489,0.9660385626643295,0.9594653812445223,0.9737072743207712,0.9592462751971954,0.9601226993865031,0.9594653812445223,0.9625328659070991,0.9958369851007888,0.9651621384750219,0.964943032427695,0.08917616126205083,0.9596844872918493,0.9594653812445223,0.9647239263803681,0.9651621384750219,0.9651621384750219,0.962751971954426,0.9485100788781771,0.9636283961437335,0.964943032427695,0.9651621384750219,0.974364592462752,0.9592462751971954,0.9618755477651183,0.9594653812445223,0.9596844872918493,0.9631901840490797,0.962751971954426,0.9647239263803681,0.964943032427695,0.08895705521472393,0.9732690622261174,0.974364592462752,0.9625328659070991,0.9677914110429447,0.9653812445223489,0.964943032427695,0.9625328659070991,0.9596844872918493,0.9594653812445223,0.9594653812445223,0.9594653812445223,0.9596844872918493,0.9612182296231376,0.9553023663453112,0.9664767747589833,0.9594653812445223,0.964943032427695,0.9651621384750219,0.9651621384750219,0.9634092900964066,0.9592462751971954,0.08895705521472393,0.10604732690622261,0.13277826468010517,0.9594653812445223,0.9605609114811569
./GCF_003986655.ffn,0.18832947124499683,0.9049926269222667,0.91763218875079,0.9376448283126185,0.9603960396039604,0.9616599957868127,0.9165788919317464,0.9184748262060248,0.9174215293869813,0.91763218875079,0.9172108700231725,0.9178428481145987,0.9172108700231725,0.9174215293869813,0.91763218875079,0.9178428481145987,0.9170002106593638,0.21213397935538233,0.9167895512955551,0.9199494417526859,0.9195281230250685,0.21402991362966084,0.4107857594270065,0.9188961449336422,0.9643985675163261,0.89951548346324,0.9637665894248999,0.9616599957868127,0.9641879081525174,0.9043606488308406,0.9639772487887086,0.9603960396039604,0.9127870233831894,0.9030966926479882,0.9603960396039604,0.9601853802401517,0.9606066989677691,0.0,0.15209606066989678,0.14956814830419213,0.201811670528755,0.9418580155887929,0.9513376869601854,0.9504950495049505,0.15546661049083632,0.9637665894248999,0.23298925637244575,0.17168738150410787,0.15378133558036655,0.9132083421108068,0.9951548346323994,0.9469138403202022,0.91763218875079,0.9597640615125342,0.15609858858226247,0.15820518222034968,0.91763218875079,0.9511270275963767,0.9490204339582895,0.9058352643775016,0.9591320834211081,0.9479671371392459,0.9178428481145987,0.9178428481145987,0.9629239519696651,0.16283968822414158,0.9224773541183906,0.25258057720665683,0.15525595112702759,0.9193174636612598,0.9437539498630714,0.91763218875079,0.9182641668422161,0.959974720876343,0.9608173583315779,0.9606066989677691,0.9125763640193807,0.9437539498630714,0.9496524120497156,0.9151042763850853,0.9188961449336422,0.21613650726774805,0.21234463871919107,0.21192331999157363,0.15904781967558457,0.9121550452917632,0.9119443859279545,0.9127870233831894,0.9534442805982726,0.19064672424689277,0.9504950495049505,0.9142616389298505,0.9504950495049505,0.9222666947545819,0.1464082578470613,0.9601853802401517,0.959974720876343,0.959974720876343,0.154202654307984,0.1702127659574468
./GCF_004324015.ffn,0.19706974824597606,0.900330169211721,0.9193148988856789,0.9389186958316137,0.9605860503508048,0.9624432521667354,0.9189021873710277,0.9207593891869583,0.9197276104003301,0.9199339661576558,0.9195212546430045,0.9201403219149814,0.9195212546430045,0.9197276104003301,0.9199339661576558,0.920346677672307,0.9193148988856789,0.22307057366900537,0.9191085431283533,0.9215848122162609,0.920965744944284,0.2226578621543541,0.4261246388774247,0.9162195625257945,0.9655385885266199,0.9023937267849773,0.9651258770119686,0.963268675196038,0.9647131654973173,0.9063144861741642,0.9651258770119686,0.9599669830788279,0.9364424267437061,0.9009492364836978,0.961617829137433,0.9612051176227817,0.9618241848947585,0.16941807676434173,0.0,0.018365662401981016,0.21151465125877011,0.9434585224927775,0.9543953776310359,0.9496491952125464,0.08398679323153116,0.9645068097399917,0.2408171687990095,0.06644655385885266,0.07366900536524969,0.9234420140321915,0.9952538175815105,0.9484110606685927,0.895377631035906,0.9607924061081304,0.08027238959966983,0.08336772595955427,0.9195212546430045,0.9513000412711514,0.9482047049112671,0.9085843995047462,0.9597606273215022,0.9451093685513826,0.9195212546430045,0.9120924473792819,0.9618241848947585,0.08914568716467189,0.9224102352455633,0.2612463887742468,0.05984316962443252,0.9267437061494016,0.946553858852662,0.9067271976888155,0.9195212546430045,0.9609987618654561,0.9618241848947585,0.9570780024762691,0.920346677672307,0.9469665703673132,0.953776310359059,0.9184894758563764,0.9304581097812629,0.2261659100288898,0.22162608336772596,0.22121337185307471,0.07985967808501858,0.9122988031366075,0.9120924473792819,0.9085843995047462,0.9554271564176641,0.19975237309120925,0.9502682624845233,0.9193148988856789,0.9482047049112671,0.9325216673545192,0.07552620718118036,0.9612051176227817,0.9601733388361535,0.9609987618654561,0.08419314898885678,0.06995460173338836
